name,symbol,price,volume,market-cap,coingecko_rank,vol / mkt_cap,dominance,num_holders,whitepaper,Social Media,5 holders hold > 50% ?,Unlocked Liquidity Pool,scam
gaps_chain,GAP,0,0.0,0.0,-1,0.0,0.0,,,,,,
gaptt,GAPT,0,0.0,0.0,-1,0.0,0.0,,,,,,
garlicoin,GRLC,0,2109.0,0.0,-1,0.0,0.0,,,,,,
garudaswap,GARUDA,0,62.1,0.0,-1,0.0,0.0,,,,,,
gas,GAS,0,30780333.0,92353637.0,306,0.333,6.07e-05,,,,,,
gas_cash_back,GCBN,0,0.0,0.0,-1,0.0,0.0,,,,,,
gasgains,GASG,0,0.0,0.0,-1,0.0,0.0,,,,,,
gasify,GSFY,0,0.0,0.0,-1,0.0,0.0,,,,,,
gastoken,GST2,0,2700.69,105226.0,2508,0.026,6.92e-08,,,,,,
gastroadvisor,FORK,0,0.0,0.0,-1,0.0,0.0,,,,,,
gastrocoin,GTC,0,163519.0,0.0,-1,0.0,0.0,,,,,,
gatcoin,GAT,0,0.0,728663.0,1935,0.0,4.79e-07,,,,,,
gatenet,GATE,0,14364.73,0.0,-1,0.0,0.0,,,,,,
gatetoken,GT,0,3624027.0,551993683.0,114,0.007,0.0003627669,,,,,,
gather,GTH,0,151937.0,5782700.0,1081,0.026,3.8e-06,,,,,,
gatorswap,GATOR,0,1347.04,0.0,-1,0.0,0.0,,,,,,
gazecoin,GZE,0,0.0,0.0,-1,0.0,0.0,,,,,,
gazetv,GAZE,0,197079.0,0.0,-1,0.0,0.0,,,,,,
gbrick,GBX,0,8699.16,0.0,-1,0.0,0.0,,,,,,
gcn_coin,GCN,0,146.52,83977.0,2556,0.002,5.52e-08,,,,,,
gdac_token,GT,0,0.0,0.0,-1,0.0,0.0,,,,,,
gdoge_finance,GDOGE,0,3257.56,0.0,-1,0.0,0.0,,,,,,
geeq,GEEQ,0,147856.0,4964797.0,1152,0.03,3.26e-06,,,,,,
gem_exchange_and_trading,GXT,0,165793.0,3973037.0,1236,0.042,2.61e-06,,,,,,
gem_protocol,GEM,0,2707.75,0.0,-1,0.0,0.0,,,,,,
gembites,GBTS,0,10711.4,0.0,-1,0.0,0.0,,,,,,
gemini_dollar,GUSD,0,9563638.0,291142705.0,155,0.033,0.0001913372,,,,,,
gems,GEM,0,229.01,123894.0,2474,0.002,8.14e-08,,,,,,
gemspree,GEMS,0,2859.05,0.0,-1,0.0,0.0,,,,,,
gemstone,GST,0,0.0,0.0,-1,0.0,0.0,,,,,,
gemstones,GMS,0,63594.0,0.0,-1,0.0,0.0,,,,,,
gemvault_coin,GVC,0,0.0,0.0,-1,0.0,0.0,,,,,,
genaro_network,GNX,0,3196223.0,5473193.0,1100,0.584,3.6e-06,,,,,,
gene,GENE,0,142166.0,0.0,-1,0.0,0.0,,,,,,
gene_source_code_token,GENE,0,0.0,434558.0,2122,0.0,2.86e-07,,,,,,
genebank_token,GNBT,0,1828539.0,0.0,-1,0.0,0.0,,,,,,
general_attention_currency,XAC,0,0.0,0.0,-1,0.0,0.0,,,,,,
genes_chain,GENES,0,4.73,0.0,-1,0.0,0.0,,,,,,
genesis_network,GENX,0,0.0,51329.0,2655,0.0,3.37e-08,,,,,,
genesis_shards,GS,0,35505.0,0.0,-1,0.0,0.0,,,,,,
genesis_token,GENT,0,753.84,0.0,-1,0.0,0.0,,,,,,
genesis_vision,GVT,0,300112.0,11566818.0,818,0.026,7.6e-06,,,,,,
genesisx,XGS,0,201.22,0.0,-1,0.0,0.0,,,,,,
genexi,GXI,0,1431.13,0.0,-1,0.0,0.0,,,,,,
genix,GENIX,0,13.74,368485.0,2182,0.0,2.42e-07,,,,,,
genshiro,GENS,0,889014.0,0.0,-1,0.0,0.0,,,,,,
genta,GENA,0,0.0,0.0,-1,0.0,0.0,,,,,,
gentarium,GTM,0,0.0,82547.0,2560,0.0,5.42e-08,,,,,,
genwealth_coin,GWC,0,183.05,0.0,-1,0.0,0.0,,,,,,
genx_token,GENX,0,141211.0,0.0,-1,0.0,0.0,,,,,,
geocoin,GEO,0,106.18,0.0,-1,0.0,0.0,,,,,,
geodb,GEO,0,57003.0,5535934.0,1096,0.01,3.64e-06,,,,,,
gera_coin,GERA,0,8458079.0,0.0,-1,0.0,0.0,,,,,,
gerowallet,GERO,0,307307.0,15056088.0,736,0.02,9.89e-06,,,,,,
get_protocol,GET,0,459793.0,45126532.0,442,0.01,2.97e-05,,,,,,
geyser,GYSR,0,8057.55,1581881.0,1631,0.005,1.04e-06,,,,,,
geysercoin,GSR,0,0.0,64383.0,2609,0.0,4.23e-08,,,,,,
gforce,GFCE,0,0.0,0.0,-1,0.0,0.0,,,,,,
gg_token,GGTK,0,86804.0,315105.0,2235,0.275,2.07e-07,,,,,,
ghost,GHOST,0,248103.0,10160955.0,861,0.024,6.68e-06,,,,,,
ghost_finance,GHOST,0,823.77,0.0,-1,0.0,0.0,,,,,,
ghostface,GHOSTFACE,0,8579.37,0.0,-1,0.0,0.0,,,,,,
ghostprism,GHOST,0,15.26,1254889.0,1721,0.0,8.25e-07,,,,,,
ghoul_token,GHOUL,0,384.42,0.0,-1,0.0,0.0,,,,,,
giant,GIC,0,0.0,19756.13,2800,0.0,1.3e-08,,,,,,
gictrade,GICT,0,657003.0,0.0,-1,0.0,0.0,,,,,,
gift_coin,GIFT,0,12753.94,0.0,-1,0.0,0.0,,,,,,
gifto,GTO,0,12635800.0,24183375.0,595,0.522,1.59e-05,,,,,,
giga_watt_token,WTT,0,0.0,147311.0,2433,0.0,9.68e-08,,,,,,
gigecoin,GIG,0,212.63,0.0,-1,0.0,0.0,,,,,,
giletjaunecoin,GJCO,0,19.21,0.0,-1,0.0,0.0,,,,,,
gimmer,GMR,0,0.0,0.0,-1,0.0,0.0,,,,,,
gin_token,GIN,0,345257.0,0.0,-1,0.0,0.0,,,,,,
gitcoin,GTC,0,25748232.0,101801551.0,288,0.253,6.69e-05,,,,,,
giv_token,GIV,0,9190.89,3127969.0,1344,0.003,2.06e-06,,,,,,
give_global,GIVE,0,378.79,0.0,-1,0.0,0.0,,,,,,
givingtoservices,SVCS,0,17647.98,7397594.0,978,0.002,4.86e-06,,,,,,
givingtoservices_svs,SVS,0,104474.0,89895178.0,309,0.001,5.91e-05,,,,,,
gleec_coin,GLEEC,0,134.86,2918155.0,1373,0.0,1.92e-06,,,,,,
glitch_protocol,GLCH,0,495175.0,25019471.0,589,0.02,1.64e-05,,,,,,
glitchy,GLITCHY,0,17831.47,0.0,-1,0.0,0.0,,,,,,
glitzkoin,GTN,0,189650.0,0.0,-1,0.0,0.0,,,,,,
global_aex_token,GAT,0,18673833.0,0.0,-1,0.0,0.0,,,,,,
global_china_cash,CNC,0,86691136.0,0.0,-1,0.0,0.0,,,,,,
global_coin_research,GCR,0,0.0,1359415.0,1689,0.0,8.93e-07,,,,,,
global_crypto_alliance,CALL,0,0.0,0.0,-1,0.0,0.0,,,,,,
global_cryptocurrency,GCC,0,0.0,0.0,-1,0.0,0.0,,,,,,
global_defi,GDEFI,0,85.37,0.0,-1,0.0,0.0,,,,,,
global_digital_content,GDC,0,49924.0,0.0,-1,0.0,0.0,,,,,,
global_game_coin,GGC,0,661.75,0.0,-1,0.0,0.0,,,,,,
global_hash_power,GHP,0,16.39,0.0,-1,0.0,0.0,,,,,,
global_human_trust,GHT,0,14432.94,0.0,-1,0.0,0.0,,,,,,
global_reserve_system,GLOB,0,0.0,0.0,-1,0.0,0.0,,,,,,
global_smart_asset,GSA,0,212.43,0.0,-1,0.0,0.0,,,,,,
global_social_chain,GSC,0,56201.0,0.0,-1,0.0,0.0,,,,,,
global_trust_coin,GTC,0,0.0,0.0,-1,0.0,0.0,,,,,,
global_utility_smart_digital_token,GUSDT,0,2187992.0,0.0,-1,0.0,0.0,,,,,,
globalboost-y,BSTY,0,3386.2,756875.0,1914,0.004,4.97e-07,,,,,,
globalchainz,GCZ,0,7618088.0,0.0,-1,0.0,0.0,,,,,,
globalcoin,GLC,0,0.0,0.0,-1,0.0,0.0,,,,,,
globalgive,GGIVE,0,2680.42,0.0,-1,0.0,0.0,,,,,,
globaltoken,GLT,0,6.33,41764.0,2695,0.0,2.74e-08,,,,,,
globalvillage_ecosystem,GVE,0,308940.0,0.0,-1,0.0,0.0,,,,,,
globe_derivative_exchange,GDT,0,201036.0,0.0,-1,0.0,0.0,,,,,,
globex,GEX,0,0.0,968978.0,1808,0.0,6.37e-07,,,,,,
glosfer_token,GLO,0,1179.47,0.0,-1,0.0,0.0,,,,,,
glovecoin,GLOV,0,0.0,0.0,-1,0.0,0.0,,,,,,
glox_finance,GLOX,0,40.48,144009.0,2438,0.0,9.46e-08,,,,,,
glufco,GLF,0,0.0,0.0,-1,0.0,0.0,,,,,,
glyph_token,GLY,0,0.0,0.0,-1,0.0,0.0,,,,,,
gm_holding,GM,0,1691.48,0.0,-1,0.0,0.0,,,,,,
gmr_finance,GMR,0,255366.0,13647584.0,758,0.019,8.97e-06,,,,,,
gnosis,GNO,0,7277902.0,276776934.0,157,0.026,0.0001818961,,,,,,
gny,GNY,0,200768.0,77659811.0,336,0.003,5.1e-05,,,,,,
goaltime_n,GTX,0,1.97,4677.62,2895,0.0,3.1e-09,,,,,,
goat_cash,GOAT,0,0.0,0.0,-1,0.0,0.0,,,,,,
goat_coin,GOAT,0,6782.54,0.0,-1,0.0,0.0,,,,,,
goatcoin,GOAT,0,449.77,394227.0,2153,0.001,2.59e-07,,,,,,
gobyte,GBX,0,49.49,427502.0,2128,0.0,2.81e-07,,,,,,
gocerberus,CERBERUS,0,1673.26,0.0,-1,0.0,0.0,,,,,,
gochain,GO,0,384456.0,20684709.0,644,0.019,1.36e-05,,,,,,
goes_up_higher,GUH,0,4243877.0,0.0,-1,0.0,0.0,,,,,,
goforit_walk&win,GOI,0,183.84,0.0,-1,0.0,0.0,,,,,,
gogo_finance,GOGO,0,18949.77,0.0,-1,0.0,0.0,,,,,,
gogolcoin,GOL,0,338849.0,0.0,-1,0.0,0.0,,,,,,
gohelpfund,HELP,0,0.0,15123.24,2826,0.0,9.9e-09,,,,,,
gokumarket_credit,GMC,0,0.0,400535.0,2147,0.0,2.63e-07,,,,,,
gold,GOLD,0,0.815796,0.0,-1,0.0,0.0,,,,,,
gold_bcr,GBCR,0,0.0,2213.06,2923,0.0,1.5e-09,,,,,,
gold_coin_reserve,GCR,0,23933814.0,0.0,-1,0.0,0.0,,,,,,
gold_poker,GPKR,0,83.72,0.0,-1,0.0,0.0,,,,,,
gold_secured_currency,GSX,0,106856.0,0.0,-1,0.0,0.0,,,,,,
goldblock,GBK,0,168122.0,0.0,-1,0.0,0.0,,,,,,
goldblocks,GB,0,0.0,0.0,-1,0.0,0.0,,,,,,
goldcoin,GLC,0,6506.86,6068886.0,1061,0.001,3.99e-06,,,,,,
golden_bridge_coin,GBC,0,0.0,0.0,-1,0.0,0.0,,,,,,
golden_goose,GOLD,0,509620.0,0.0,-1,0.0,0.0,,,,,,
golden_ratio_coin,GOLDR,0,273547.0,0.0,-1,0.0,0.0,,,,,,
golden_ratio_token,GRT,0,0.284779,22021.0,2784,0.0,1.45e-08,,,,,,
golden_token,GOLD,0,40740.0,0.0,-1,0.0,0.0,,,,,,
goldenpyrex,GPYX,0,74.13,0.0,-1,0.0,0.0,,,,,,
goldenugget,GNTO,0,454.43,0.0,-1,0.0,0.0,,,,,,
golder_coin,GLDR,0,0.0,0.0,-1,0.0,0.0,,,,,,
goldfarm,GOLD,0,1181.49,0.0,-1,0.0,0.0,,,,,,
goldfinx,GIX,0,0.0,0.0,-1,0.0,0.0,,,,,,
goldfund,GFUN,0,154.67,0.0,-1,0.0,0.0,,,,,,
goldkash,XGK,0,0.0,0.0,-1,0.0,0.0,,,,,,
goldmint,MNTP,0,841.52,236289.0,2310,0.004,1.55e-07,,,,,,
goldmoney,GDM,0,509.94,0.0,-1,0.0,0.0,,,,,,
goldpieces,GP,0,0.0,0.0,-1,0.0,0.0,,,,,,
golem,GLM,0,33070043.0,340260282.0,138,0.097,0.000223617,,,,,,
golfrochain,GOLF,0,5309.54,0.0,-1,0.0,0.0,,,,,,
goma_finance,GOMA,0,500039.0,0.0,-1,0.0,0.0,,,,,,
gomics,GOM,0,419.43,0.0,-1,0.0,0.0,,,,,,
gomining_token,GMT,0,418073.0,0.0,-1,0.0,0.0,,,,,,
gomoney2,GOM2,0,2515595.0,0.0,-1,0.0,0.0,,,,,,
gondola_finance,GDL,0,4226.62,0.0,-1,0.0,0.0,,,,,,
gonetwork,GOT,0,78186.0,123984.0,2472,0.631,8.15e-08,,,,,,
gooddollar,$G,0,0.0,0.0,-1,0.0,0.0,,,,,,
goonrich,GOON,0,2086.09,0.0,-1,0.0,0.0,,,,,,
goose_finance,EGG,0,41591.0,3354509.0,1306,0.012,2.2e-06,,,,,,
gopower,GPT,0,0.0,0.0,-1,0.0,0.0,,,,,,
gorilla_diamond,GDT,0,403118.0,0.0,-1,0.0,0.0,,,,,,
gorilla-fi,G-FI,0,0.05533943315,0.0,-1,0.0,0.0,,,,,,
gorillayield,YAPE,0,0.0,0.0,-1,0.0,0.0,,,,,,
gossip-coin,GOSS,0,3.69,12451.6,2840,0.0,8.2e-09,,,,,,
goswapp,GOFI,0,545.66,192935.0,2362,0.003,1.27e-07,,,,,,
gotogods,OGODS,0,0.0,0.0,-1,0.0,0.0,,,,,,
gourmet_galaxy,GUM,0,859331.0,1368654.0,1686,0.628,9e-07,,,,,,
governance_zil,GZIL,0,105096.0,35786895.0,491,0.003,2.35e-05,,,,,,
governor_dao,GDAO,0,213973.0,2134531.0,1496,0.1,1.4e-06,,,,,,
govi,GOVI,0,136620.0,21809607.0,623,0.006,1.43e-05,,,,,,
gowithmi,GMAT,0,55885.0,579656.0,2037,0.096,3.81e-07,,,,,,
goya_giant_token,ARTG,0,213341.0,0.0,-1,0.0,0.0,,,,,,
göztepe_s.k._fan_token,GOZ,0,48767.0,0.0,-1,0.0,0.0,,,,,,
gpu_coin,GPU,0,0.0,0.0,-1,0.0,0.0,,,,,,
grabity,GBT,0,0.0,0.0,-1,0.0,0.0,,,,,,
grace_period_token,GPT,0,38278.0,0.0,-1,0.0,0.0,,,,,,
grafenocoin,GFNC,0,341.18,0.0,-1,0.0,0.0,,,,,,
graft_blockchain,GRFT,0,36387.0,572941.0,2032,0.064,3.77e-07,,,,,,
grain,GRAIN,0,0.0,0.0,-1,0.0,0.0,,,,,,
grandpa_doge,GRANDPADOGE,0,1529.13,0.0,-1,0.0,0.0,,,,,,
grandpa_fan,FYY,0,2467.75,0.0,-1,0.0,0.0,,,,,,
grap_finance,GRAP,0,25406.0,0.0,-1,0.0,0.0,,,,,,
graphlinq_protocol,GLQ,0,413808.0,7501466.0,969,0.055,4.93e-06,,,,,,
graviocoin,GIO,0,0.138838,0.0,-1,0.0,0.0,,,,,,
graviton,GTON,0,108337.0,0.0,-1,0.0,0.0,,,,,,
gravity,GZRO,0,2.79,0.0,-1,0.0,0.0,,,,,,
gravity_finance,GFI,0,47205.0,0.0,-1,0.0,0.0,,,,,,
gravitycoin,GXX,0,40.23,16585.01,2821,0.002,1.09e-08,,,,,,
grearn,GST,0,26.79,0.0,-1,0.0,0.0,,,,,,
great_ape,GREATAPE,0,2153.0,0.0,-1,0.0,0.0,,,,,,
green_dildo_finance,GDILDO,0,993.58,0.0,-1,0.0,0.0,,,,,,
green_shiba_inu,GINUX,0,1434172.0,0.0,-1,0.0,0.0,,,,,,
green_world,GREW,0,206.29,0.0,-1,0.0,0.0,,,,,,
greencandles,GREEN,0,0.0,0.0,-1,0.0,0.0,,,,,,
greencoin,GRE,0,0.0,0.0,-1,0.0,0.0,,,,,,
greenheart_cbd,CBD,0,23190.0,0.0,-1,0.0,0.0,,,,,,
greenmars,GREENMARS,0,1.65,0.0,-1,0.0,0.0,,,,,,
greenpay_coin,GPC,0,18.24,0.0,-1,0.0,0.0,,,,,,
greenpower,GRN,0,10906.01,0.0,-1,0.0,0.0,,,,,,
greentrust,GNT,0,14649.13,0.0,-1,0.0,0.0,,,,,,
gric_coin,GC,0,176.14,0.0,-1,0.0,0.0,,,,,,
gridcoin,GRC,0,10054.29,3974088.0,1235,0.003,2.61e-06,,,,,,
gridplus,GRID,0,40727.0,7233515.0,986,0.006,4.75e-06,,,,,,
grimcoin,GRIM,0,0.0,644455.0,1986,0.0,4.24e-07,,,,,,
grimm,GRIMM,0,119.27,0.0,-1,0.0,0.0,,,,,,
grin,GRIN,0,3473022.0,16114838.0,715,0.216,1.06e-05,,,,,,
groestlcoin,GRS,0,10260518.0,58762979.0,385,0.175,3.86e-05,,,,,,
groovy_finance,GVY,0,0.0,0.0,-1,0.0,0.0,,,,,,
grow_token,GROW,0,1904.55,0.0,-1,0.0,0.0,,,,,,
growerscoin,GRWI,0,0.0,0.0,-1,0.0,0.0,,,,,,
growing.fi,GROW,0,36869.0,0.0,-1,0.0,0.0,,,,,,
growth_defi,GRO,0,93679.0,3918172.0,1243,0.024,2.58e-06,,,,,,
growth_root,GROOT,0,18080.86,1012164.0,1788,0.018,6.65e-07,,,,,,
growthcoin,GRW,0,0.0,0.0,-1,0.0,0.0,,,,,,
grpl_finance,GRPL,0,0.0,0.0,-1,0.0,0.0,,,,,,
gsenetwork,GSE,0,58.38,542194.0,2054,0.0,3.56e-07,,,,,,
gsmcoin,GSM,0,1.09,0.0,-1,0.0,0.0,,,,,,
gstcoin,GST,0,21945.0,0.0,-1,0.0,0.0,,,,,,
guarded_ether,GETH,0,1635.48,0.0,-1,0.0,0.0,,,,,,
guider,GDR,0,6.58,13002.0,2835,0.001,8.5e-09,,,,,,
gulden,NLG,0,106258.0,13538301.0,764,0.008,8.9e-06,,,,,,
gulf_bits_coin,GBT,0,0.0,0.0,-1,0.0,0.0,,,,,,
gulf_coin_gold,GCG,0,40438.0,191279.0,2366,0.211,1.26e-07,,,,,,
guncoin,GUN,0,14.02,67452.0,2599,0.0,4.43e-08,,,,,,
gunthy,GUNTHY,0,624.66,0.0,-1,0.0,0.0,,,,,,
guppy,GUP,0,0.0,206231.0,2343,0.0,1.36e-07,,,,,,
guss.one,GUSS,0,6740.91,0.0,-1,0.0,0.0,,,,,,
gxchain,GXC,0,4163042.0,32462587.0,516,0.128,2.13e-05,,,,,,
gya,GYA,0,1.53,0.0,-1,0.0,0.0,,,,,,
gyen,GYEN,0,8272.39,19907010.0,652,0.0,1.31e-05,,,,,,
habitat,HBT,0,36073.0,3303084.0,1314,0.011,2.17e-06,,,,,,
habits,HBX,0,558.26,0.0,-1,0.0,0.0,,,,,,
hacash,HAC,0,833.52,0.0,-1,0.0,0.0,,,,,,
hachiko_inu,HACHIKO,0,2732.16,0.0,-1,0.0,0.0,,,,,,
hachiko_inu_token,INU,0,44177.0,0.0,-1,0.0,0.0,,,,,,
hacken_token,HAI,0,1895771.0,34344380.0,501,0.055,2.26e-05,,,,,,
hackspace_capital,HAC,0,0.0,262554.0,2287,0.0,1.73e-07,,,,,,
hakka_finance,HAKKA,0,204103.0,5301855.0,1125,0.038,3.48e-06,,,,,,
hakuna_matata,TATA,0,2420.95,49920.0,2661,0.048,3.28e-08,,,,,,
halalchain,HLC,0,8268.52,1739575.0,1580,0.005,1.14e-06,,,,,,
halcyon,HAL,0,0.0,0.0,-1,0.0,0.0,,,,,,
halo_platform,HALO,0,0.0,0.0,-1,0.0,0.0,,,,,,
hamster,HAM,0,302842.0,0.0,-1,0.0,0.0,,,,,,
hamtaro,HAMTARO,0,0.0,0.0,-1,0.0,0.0,,,,,,
hanacoin,HANA,0,0.0,0.0,-1,0.0,0.0,,,,,,
handshake,HNS,0,253552.0,89412078.0,310,0.003,5.88e-05,,,,,,
hanzo_inu,HNZO,0,53223.0,0.0,-1,0.0,0.0,,,,,,
hapi,HAPI,0,1012280.0,12075010.0,805,0.084,7.94e-06,,,,,,
happiness,HPNS,0,153720.0,0.0,-1,0.0,0.0,,,,,,
happiness_token,HPS,0,304.05,0.0,-1,0.0,0.0,,,,,,
happycoin,HAPPY,0,132431.0,3186814.0,1335,0.042,2.09e-06,,,,,,
hara_token,HART,0,204649.0,0.0,-1,0.0,0.0,,,,,,
harcomia,HCA,0,33.39,0.0,-1,0.0,0.0,,,,,,
hard_protocol,HARD,0,5418482.0,48501557.0,427,0.112,3.19e-05,,,,,,
hardcore_finance,HCORE,0,47.88,0.0,-1,0.0,0.0,,,,,,
hardware_chain,HDW,0,1.04,0.0,-1,0.0,0.0,,,,,,
hare_token,HARE,0,1439569.0,0.0,-1,0.0,0.0,,,,,,
harmony,ONE,0,158555609.0,902896400.0,87,0.176,0.0005933781,,,,,,
harmonycoin,HMC,0,0.0,0.0,-1,0.0,0.0,,,,,,
harold_coin,HAROLD,0,937.23,0.0,-1,0.0,0.0,,,,,,
haroldcoin,HRLD,0,97.93,0.0,-1,0.0,0.0,,,,,,
harrison_first,FIRST,0,1375.07,199693.0,2352,0.007,1.31e-07,,,,,,
harta_tech,HARTA,0,154.42,0.0,-1,0.0,0.0,,,,,,
harvest_finance,FARM,0,1555168.0,39657047.0,472,0.039,2.61e-05,,,,,,
hash_bridge_oracle,HBO,0,60974.0,0.0,-1,0.0,0.0,,,,,,
hashbit,HBIT,0,3.3,0.0,-1,0.0,0.0,,,,,,
hashbx,HBX,0,21.96,0.0,-1,0.0,0.0,,,,,,
hashcoin,HSC,0,78753.0,1134607.0,1760,0.069,7.46e-07,,,,,,
hashgard,GARD,0,107270.0,1495798.0,1662,0.072,9.83e-07,,,,,,
hashnet_biteco,HNB,0,36.38,0.0,-1,0.0,0.0,,,,,,
hashpanda,PANDA,0,10607.43,0.0,-1,0.0,0.0,,,,,,
hashshare,HSS,0,0.0,0.0,-1,0.0,0.0,,,,,,
hatch,HATCH,0,0.0,0.0,-1,0.0,0.0,,,,,,
hathor,HTR,0,3937275.0,85823322.0,314,0.046,5.64e-05,,,,,,
hauteclere_shards,HAUT,0,0.0,319020.0,2230,0.0,2.1e-07,,,,,,
haven,XHV,0,1574710.0,60726988.0,383,0.026,3.99e-05,,,,,,
havens_nook,HXN,0,3492.83,0.0,-1,0.0,0.0,,,,,,
havy,HAVY,0,1532.95,28933.0,2747,0.053,1.9e-08,,,,,,
hawaii_coin,HWI,0,1.75,0.0,-1,0.0,0.0,,,,,,
hawkdex,HAWK,0,2.28,0.0,-1,0.0,0.0,,,,,,
haze_finance,HAZE,0,0.0,0.0,-1,0.0,0.0,,,,,,
hazza,HAZ,0,121018.0,0.0,-1,0.0,0.0,,,,,,
hbtc_captain_token,HBC,0,318012.0,386667043.0,130,0.001,0.0002541152,,,,,,
hdt,HDT,0,0.0,0.0,-1,0.0,0.0,,,,,,
healing_plus,HP,0,0.0,0.0,-1,0.0,0.0,,,,,,
healing_potion,HPPOT,0,38177.0,0.0,-1,0.0,0.0,,,,,,
health_token,HELTH,0,52.8,0.0,-1,0.0,0.0,,,,,,
heart_number,HTN,0,0.04398275673,0.0,-1,0.0,0.0,,,,,,
heartbout,HB,0,4.23,45472.0,2684,0.0,2.99e-08,,,,,,
heartbout_pay,HP,0,473.32,0.0,-1,0.0,0.0,,,,,,
hebeblock,HEBE,0,9587.0,0.0,-1,0.0,0.0,,,,,,
heco_origin_token,HOGT,0,37127.0,0.0,-1,0.0,0.0,,,,,,
hecofi,HFI,0,13856.47,0.0,-1,0.0,0.0,,,,,,
hedera_hashgraph,HBAR,0,41098131.0,1696195781.0,64,0.024,0.0011147296,,,,,,
hedge_tech_governance,HTG,0,6589.96,0.0,-1,0.0,0.0,,,,,,
hedge4.ai,HEJJ,0,0.0,0.0,-1,0.0,0.0,,,,,,
hedget,HGET,0,405733.0,7712013.0,955,0.053,5.07e-06,,,,,,
hedgetrade,HEDG,0,98138.0,0.0,-1,0.0,0.0,,,,,,
hedpay,HDP.Ф,0,112192.0,0.0,-1,0.0,0.0,,,,,,
hegic,HEGIC,0,1290186.0,47119425.0,430,0.027,3.1e-05,,,,,,
helex,HLX,0,0.0,0.0,-1,0.0,0.0,,,,,,
helicopter_finance,COPTER,0,0.0,0.0,-1,0.0,0.0,,,,,,
helio,HLO,0,6465.5,0.0,-1,0.0,0.0,,,,,,
helios_cash,HEO,0,36850.0,0.0,-1,0.0,0.0,,,,,,
helium,HNT,0,8404778.0,1144047435.0,76,0.007,0.0007518611,,,,,,
helix,HLIX,0,47.62,100720.0,2516,0.0,6.62e-08,,,,,,
hellenic_coin,HNC,0,33775.0,0.0,-1,0.0,0.0,,,,,,
hellfire,HFIRE,0,287.63,0.0,-1,0.0,0.0,,,,,,
hellogold,HGT,0,0.0,305260.0,2244,0.0,2.01e-07,,,,,,
helmet_insure,HELMET,0,640902.0,15369035.0,728,0.042,1.01e-05,,,,,,
help_coins,HCS,0,146.54,0.0,-1,0.0,0.0,,,,,,
help_the_homeless_coin,HTH,0,4.89,0.0,-1,0.0,0.0,,,,,,
helper_search_token,HSN,0,1771.57,0.0,-1,0.0,0.0,,,,,,
helpico,HELP,0,510.19,0.0,-1,0.0,0.0,,,,,,
hempcoin,THC,0,820.49,3091683.0,1350,0.0,2.03e-06,,,,,,
hepa_finance,HEPA,0,476563.0,0.0,-1,0.0,0.0,,,,,,
heptafranc,HPTF,0,0.000818454469,0.0,-1,0.0,0.0,,,,,,
herbalist_token,HERB,0,85.37,30127.0,2739,0.003,1.98e-08,,,,,,
hermez_network,HEZ,0,3419407.0,40031573.0,467,0.085,2.63e-05,,,,,,
hero,HERO,0,126593.0,0.0,-1,0.0,0.0,,,,,,
hero_node_token,HER,0,0.0,183238.0,2374,0.0,1.2e-07,,,,,,
herocoin,PLAY,0,37696.0,2486242.0,1435,0.015,1.63e-06,,,,,,
hertz_network,HTZ,0,19672.36,0.0,-1,0.0,0.0,,,,,,
herum,RAM,0,2734.88,0.0,-1,0.0,0.0,,,,,,
hex,HEX,0,46719842.0,0.0,-1,0.0,0.0,,,,,,
hgh_token,HGH,0,0.0,0.0,-1,0.0,0.0,,,,,,
hiblocks,HIBS,0,224123.0,0.0,-1,0.0,0.0,,,,,,
hicoin,XHI,0,0.0,0.0,-1,0.0,0.0,,,,,,
hidden_coin,HDN,0,0.0,0.0,-1,0.0,0.0,,,,,,
hifi_finance,MFT,0,11028018.0,83776244.0,319,0.132,5.51e-05,,,,,,
higamecoin,HGC,0,523.22,0.0,-1,0.0,0.0,,,,,,
high_performance_blockchain,HPB,0,690030.0,4528002.0,1180,0.152,2.98e-06,,,,,,
hilux,HLX,0,0.0,3794.19,2905,0.0,2.5e-09,,,,,,
hina_inu,HINA,0,3064.6,0.0,-1,0.0,0.0,,,,,,
hintchain,HINT,0,3340.86,0.0,-1,0.0,0.0,,,,,,
hippofinance,HIPPO,0,0.0,217711.0,2328,0.0,1.43e-07,,,,,,
hirevibes,HVT,0,166.45,0.0,-1,0.0,0.0,,,,,,
hitbtc_token,HIT,0,287982.0,0.0,-1,0.0,0.0,,,,,,
hitchain,HIT,0,136522.0,5230359.0,1135,0.026,3.44e-06,,,,,,
hitcoin,HTC,0,0.0,0.0,-1,0.0,0.0,,,,,,
hithotx,HITX,0,16394.06,0.0,-1,0.0,0.0,,,,,,
hive,HIVE,0,7919592.0,128997704.0,251,0.061,8.48e-05,,,,,,
hive_dollar,HBD,0,320800.0,4511625.0,1183,0.071,2.97e-06,,,,,,
hiveterminal_token,HVN,0,2183.26,2674412.0,1402,0.001,1.76e-06,,,,,,
hl_chain,HL,0,12.34,0.0,-1,0.0,0.0,,,,,,
hland_token,HLAND,0,1049.37,0.0,-1,0.0,0.0,,,,,,
hnt_chain,HNTC,0,0.0,0.0,-1,0.0,0.0,,,,,,
hoard_token,HRD,0,0.0,0.0,-1,0.0,0.0,,,,,,
